filename,region,genotype,seedling,zslice,total_area,integrated_intensity,mean_intensity
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_elongation_zone/h2b-istl345_11_seedling2_elong2/h2b-istl345_11_seedling2_elong2_z10c1.tif,elongation,mutant,2,10,53747.0,339061.0,6.308463728208086
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_elongation_zone/h2b-istl345_11_seedling2_elong2/h2b-istl345_11_seedling2_elong2_z11c1.tif,elongation,mutant,2,11,93683.0,293329.0,3.1310803454201936
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_elongation_zone/h2b-istl345_11_seedling2_elong2/h2b-istl345_11_seedling2_elong2_z12c1.tif,elongation,mutant,2,12,52348.0,200081.0,3.8221326507220907
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_elongation_zone/h2b-istl345_11_seedling2_elong2/h2b-istl345_11_seedling2_elong2_z13c1.tif,elongation,mutant,2,13,63258.0,349822.0,5.530083151538145
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_elongation_zone/h2b-istl345_11_seedling2_elong2/h2b-istl345_11_seedling2_elong2_z14c1.tif,elongation,mutant,2,14,56475.0,353805.0,6.264807436918991
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_elongation_zone/h2b-istl345_11_seedling2_elong2/h2b-istl345_11_seedling2_elong2_z15c1.tif,elongation,mutant,2,15,58511.0,342986.0,5.861906308215549
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_elongation_zone/h2b-istl345_11_seedling2_elong2/h2b-istl345_11_seedling2_elong2_z16c1.tif,elongation,mutant,2,16,55216.0,351301.0,6.362304404520429
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_elongation_zone/h2b-istl345_11_seedling2_elong2/h2b-istl345_11_seedling2_elong2_z17c1.tif,elongation,mutant,2,17,61401.0,440138.0,7.16825458868748
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_elongation_zone/h2b-istl345_11_seedling2_elong2/h2b-istl345_11_seedling2_elong2_z18c1.tif,elongation,mutant,2,18,77833.0,495420.0,6.365166446108977
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_elongation_zone/h2b-istl345_11_seedling2_elong2/h2b-istl345_11_seedling2_elong2_z19c1.tif,elongation,mutant,2,19,67691.0,389204.0,5.7497156195062855
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_elongation_zone/h2b-istl345_11_seedling2_elong2/h2b-istl345_11_seedling2_elong2_z20c1.tif,elongation,mutant,2,20,66493.0,383606.0,5.769118553832734
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_elongation_zone/h2b-istl345_11_seedling2_elong2/h2b-istl345_11_seedling2_elong2_z21c1.tif,elongation,mutant,2,21,64068.0,374698.0,5.848442280077418
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_elongation_zone/h2b-istl345_11_seedling2_elong2/h2b-istl345_11_seedling2_elong2_z22c1.tif,elongation,mutant,2,22,63956.0,368114.0,5.755738320095065
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_elongation_zone/h2b-istl345_11_seedling2_elong2/h2b-istl345_11_seedling2_elong2_z23c1.tif,elongation,mutant,2,23,69969.0,357349.0,5.107247495319355
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_elongation_zone/h2b-istl345_11_seedling2_elong2/h2b-istl345_11_seedling2_elong2_z24c1.tif,elongation,mutant,2,24,66951.0,336934.0,5.032546190497528
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_elongation_zone/h2b-istl345_11_seedling2_elong2/h2b-istl345_11_seedling2_elong2_z25c1.tif,elongation,mutant,2,25,66832.0,307245.0,4.5972737610725405
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_elongation_zone/h2b-istl345_11_seedling2_elong2/h2b-istl345_11_seedling2_elong2_z26c1.tif,elongation,mutant,2,26,68661.0,177778.0,2.5892136729730124
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_elongation_zone/h2b-istl345_11_seedling2_elong2/h2b-istl345_11_seedling2_elong2_z27c1.tif,elongation,mutant,2,27,66822.0,173504.0,2.596510131393852
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_elongation_zone/h2b-istl345_11_seedling2_elong2/h2b-istl345_11_seedling2_elong2_z28c1.tif,elongation,mutant,2,28,70311.0,153839.0,2.1879791213323663
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_elongation_zone/h2b-istl345_11_seedling2_elong2/h2b-istl345_11_seedling2_elong2_z29c1.tif,elongation,mutant,2,29,69594.0,151088.0,2.170991752162543
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_elongation_zone/h2b-istl345_11_seedling4_elong/h2b-istl345_11_seedling4_elong_z01c1.tif,elongation,mutant,4,1,4919.0,178075.0,36.201463712136615
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_elongation_zone/h2b-istl345_11_seedling4_elong/h2b-istl345_11_seedling4_elong_z02c1.tif,elongation,mutant,4,2,6526.0,311929.0,47.79788538155072
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_elongation_zone/h2b-istl345_11_seedling4_elong/h2b-istl345_11_seedling4_elong_z03c1.tif,elongation,mutant,4,3,4980.0,275892.0,55.4
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_elongation_zone/h2b-istl345_11_seedling4_elong/h2b-istl345_11_seedling4_elong_z04c1.tif,elongation,mutant,4,4,6631.0,356506.0,53.76353491177801
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_elongation_zone/h2b-istl345_11_seedling4_elong/h2b-istl345_11_seedling4_elong_z05c1.tif,elongation,mutant,4,5,18930.0,1022246.0,54.001373481246695
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_elongation_zone/h2b-istl345_11_seedling4_elong/h2b-istl345_11_seedling4_elong_z06c1.tif,elongation,mutant,4,6,21076.0,1212233.0,57.51722338204593
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_elongation_zone/h2b-istl345_11_seedling4_elong/h2b-istl345_11_seedling4_elong_z07c1.tif,elongation,mutant,4,7,26108.0,1365989.0,52.320706296920484
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_elongation_zone/h2b-istl345_11_seedling4_elong/h2b-istl345_11_seedling4_elong_z08c1.tif,elongation,mutant,4,8,35648.0,1791113.0,50.24441763913824
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_elongation_zone/h2b-istl345_11_seedling4_elong/h2b-istl345_11_seedling4_elong_z09c1.tif,elongation,mutant,4,9,31353.0,1612265.0,51.42298982553503
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_elongation_zone/h2b-istl345_11_seedling4_elong/h2b-istl345_11_seedling4_elong_z10c1.tif,elongation,mutant,4,10,22031.0,1350629.0,61.30584176841723
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_elongation_zone/h2b-istl345_11_seedling4_elong/h2b-istl345_11_seedling4_elong_z11c1.tif,elongation,mutant,4,11,23901.0,1374783.0,57.51989456508096
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_elongation_zone/h2b-istl345_11_seedling4_elong/h2b-istl345_11_seedling4_elong_z12c1.tif,elongation,mutant,4,12,32002.0,1531095.0,47.84372851696769
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_elongation_zone/h2b-istl345_11_seedling4_elong/h2b-istl345_11_seedling4_elong_z13c1.tif,elongation,mutant,4,13,37204.0,1595862.0,42.89490377378777
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_elongation_zone/h2b-istl345_11_seedling4_elong/h2b-istl345_11_seedling4_elong_z14c1.tif,elongation,mutant,4,14,39331.0,1624688.0,41.3080775978236
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_elongation_zone/h2b-istl345_11_seedling4_elong/h2b-istl345_11_seedling4_elong_z15c1.tif,elongation,mutant,4,15,46348.0,1583427.0,34.163868991110725
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_elongation_zone/h2b-istl345_11_seedling4_elong/h2b-istl345_11_seedling4_elong_z16c1.tif,elongation,mutant,4,16,50455.0,1794009.0,35.55661480527203
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_elongation_zone/h2b-istl345_11_seedling4_elong/h2b-istl345_11_seedling4_elong_z17c1.tif,elongation,mutant,4,17,43691.0,1679585.0,38.44235654940377
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_elongation_zone/h2b-istl345_11_seedling4_elong/h2b-istl345_11_seedling4_elong_z18c1.tif,elongation,mutant,4,18,39649.0,1406361.0,35.47027667784812
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_elongation_zone/h2b-istl345_11_seedling4_elong/h2b-istl345_11_seedling4_elong_z19c1.tif,elongation,mutant,4,19,35377.0,1149668.0,32.49761144246262
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_elongation_zone/h2b-istl345_11_seedling4_elong/h2b-istl345_11_seedling4_elong_z20c1.tif,elongation,mutant,4,20,39226.0,1253717.0,31.96137765767603
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_elongation_zone/h2b-istl345_11_seedling4_elong/h2b-istl345_11_seedling4_elong_z21c1.tif,elongation,mutant,4,21,15112.0,475355.0,31.455465854949708
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_elongation_zone/h2b-istl345_11_seedling4_elong/h2b-istl345_11_seedling4_elong_z22c1.tif,elongation,mutant,4,22,16211.0,586531.0,36.18104990438591
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_elongation_zone/h2b-istl345_11_seedling4_elong/h2b-istl345_11_seedling4_elong_z23c1.tif,elongation,mutant,4,23,16747.0,581103.0,34.69893115184809
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_elongation_zone/h2b-istl345_11_seedling4_elong/h2b-istl345_11_seedling4_elong_z24c1.tif,elongation,mutant,4,24,14198.0,458693.0,32.30687420763488
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_elongation_zone/h2b-istl345_11_seedling4_elong/h2b-istl345_11_seedling4_elong_z25c1.tif,elongation,mutant,4,25,8514.0,311170.0,36.54803852478271
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_elongation_zone/h2b-istl345_11_seedling4_elong/h2b-istl345_11_seedling4_elong_z26c1.tif,elongation,mutant,4,26,5689.0,193864.0,34.076990683775705
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_elongation_zone/h2b-istl345_11_seedling4_elong/h2b-istl345_11_seedling4_elong_z27c1.tif,elongation,mutant,4,27,1878.0,4207.0,2.2401490947816827
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/individual_images/istl_mutant_elongation_zone/h2b-istl345_11_seedling4_elong/h2b-istl345_11_seedling4_elong_z28c1.tif,elongation,mutant,4,28,1695.0,3356.0,1.9799410029498525
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/istl_control_elongation_zone/h2b-istl345_normal_11_seedling12_elong (Snapshot).tif,elongation,control,12,,609477.0,32826052.0,53.859377794404054
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/istl_control_elongation_zone/h2b-istl345_normal_11_seedling13_elong (Snapshot).tif,elongation,control,13,,436941.0,15332745.0,35.09111069915618
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/istl_control_elongation_zone/h2b-istl345_normal_11_seedling14_elong (Snapshot).tif,elongation,control,14,,361035.0,11042899.0,30.58678244491531
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/istl_mutant_elongation_zone/h2b-istl345_11_seedling1_elong (Snapshot).tif,elongation,mutant,1,,265421.0,10244135.0,38.59579686611082
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/istl_mutant_elongation_zone/h2b-istl345_11_seedling2_elong2 (Snapshot).tif,elongation,mutant,2,,862991.0,11260452.0,13.04816852087681
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/istl_mutant_elongation_zone/h2b-istl345_11_seedling3_elong (Snapshot).tif,elongation,mutant,3,,637356.0,14899460.0,23.376982408575426
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/istl_mutant_elongation_zone/h2b-istl345_11_seedling4_elong (Snapshot).tif,elongation,mutant,4,,842358.0,38625426.0,45.85393146381942
/Users/hydrablaster/Desktop/Otegui_lab/mCherry_H2B_istl_mutant/istl_mutant_elongation_zone/h2b-istl345_11_seedling5_elong (Snapshot).tif,elongation,mutant,5,,499749.0,19056920.0,38.13298275734419
